441	653
442	953
443	63
444	48
445	455
446	167
447	397
448	95
449	131
450	186
451	400
452	263
453	653
454	316
455	452
456	769
457	23
458	994
459	908
460	535
461	436
462	623
463	307
464	532
465	119
466	894
467	344
468	252
469	243
470	37
471	462
472	937
473	897
474	292
475	401
476	221
477	201
478	676
479	114
480	899
481	237
482	425
483	188
484	608
485	725
486	992
487	918
488	411
489	559
490	952
491	87
492	934
493	405
494	967
495	229
496	601
497	947
498	85
499	232
500	33
501	700
502	555
503	761
504	657
505	494
506	100
507	138
508	258
509	275
510	116
511	425
512	857
513	120
514	391
515	811
516	14
517	739
518	120
519	358
520	74
521	235
522	604
523	774
524	747
525	379
526	686
527	951
528	659
529	547
530	306
531	727
532	861
533	64
534	583
535	109
536	188
537	671
538	570
539	124
540	878
541	675
542	229
543	388
544	351
545	20
546	468
547	861
548	159
549	526
550	33
551	935
552	897
553	328
554	72
555	802
556	588
557	440
558	37
559	25
560	636
561	656
562	211
563	43
564	512
565	103
566	711
567	989
568	217
569	205
570	208
571	566
572	245
573	267
574	480
575	341
576	278
577	852
578	895
579	126
580	45
581	441
582	103
583	478
584	623
585	894
586	336
587	714
588	246
589	129
590	356
591	701
592	517
593	267
594	53
595	175
596	947
597	862
598	858
599	336
600	715
601	184
602	894
603	699
604	11
605	884
606	365
607	8
608	447
609	234
610	911
611	734
612	722
613	943
614	315
615	16
616	193
617	545
618	359
619	855
620	91
621	316
622	373
623	891
624	312
625	869
626	960
627	20
628	603
629	782
630	52
631	151
632	867
633	815
634	54
635	954
636	248
637	112
638	422
639	475
640	789
641	157
642	393
643	498
644	252
645	756
646	828
647	762
648	375
649	884
650	342
651	109
652	983
653	73
654	82
655	885
656	582
657	707
658	731
659	534
660	316
661	375
662	535
663	196
664	95
665	359
666	717
667	198
668	504
669	749
670	246
671	516
672	745
673	685
674	111
675	786
676	285
677	528
678	590
679	688
680	409
681	361
682	574
683	258
684	30
685	707
686	69
687	335
688	392
689	765
690	510
691	472
692	9
693	961
694	179
695	823
696	424
697	162
698	840
699	808
700	138
701	745
702	378
703	1
704	225
705	1000
706	746
707	452
708	983
709	727
710	334
711	117
712	73
713	126
714	360
715	961
716	954
717	563
718	233
719	151
720	485
721	115
722	955
723	141
724	970
725	611
726	478
727	94
728	369
729	127
730	983
731	654
732	287
733	664
734	54
735	385
736	381
737	278
738	204
739	444
740	402
741	681
742	371
743	423
744	703
745	587
746	896
747	613
748	72
749	214
750	46
751	760
752	539
753	577
754	66
755	11
756	510
757	436
758	976
759	181
760	369
761	724
762	98
763	924
764	691
765	312
766	830
767	805
768	384
769	712
770	600
771	421
772	428
773	172
774	644
775	27
776	337
777	60
778	390
779	163
780	496
781	452
782	816
783	781
784	766
785	918
786	911
787	649
788	592
789	233
790	772
791	891
792	284
793	850
794	726
795	47
796	760
797	452
798	936
799	467
800	354
801	83
802	979
803	21
804	665
805	354
806	494
807	767
808	709
809	585
810	888
811	787
812	34
813	330
814	763
815	16
816	619
817	735
818	143
819	706
820	506
821	524
822	667
823	961
824	376
825	703
826	981
827	986
828	845
829	298
830	572
831	516
832	562
833	525
834	380
835	577
836	746
837	327
838	495
839	643
840	807
841	911
842	291
843	996
844	703
845	719
846	844
847	425
848	980
849	64
850	580
851	455
852	914
853	505
854	918
855	760
856	33
857	668
858	714
859	309
860	571
861	551
862	136
863	234
864	157
865	557
866	342
867	296
868	692
869	239
870	198
871	106
872	615
873	306
874	661
875	664
876	362
877	137
878	906
879	847
880	18
881	611
882	959
883	308
884	180
885	808
886	225
887	122
888	432
889	24
890	438
891	689
892	897
893	729
894	120
895	623
896	628
897	697
898	994
899	693
900	435
901	486
902	909
903	261
904	635
905	710
906	74
907	424
908	24
909	965
910	114
911	902
912	386
913	741
914	498
915	480
916	641
917	212
918	109
919	897
920	278
921	304
922	88
923	513
924	243
925	411
926	227
927	816
928	506
929	221
930	893
931	263
932	180
933	241
934	590
935	602
936	432
937	265
938	683
939	38
940	302
941	785
942	427
943	115
944	914
945	595
946	216
947	915
948	423
949	883
950	196
951	177
952	346
953	207
954	543
955	794
956	705
957	209
958	34
959	233
960	430
961	960
962	55
963	487
964	307
965	71
966	985
967	205
968	771
969	560
970	684
971	422
972	585
973	435
974	23
975	903
976	117
977	117
978	925
979	700
980	653
981	431
982	828
983	358
984	533
985	991
986	687
987	73
988	737
989	34
990	368
991	465
992	982
993	403
994	336
995	540
996	409
997	104
998	548
999	531
1000	152
1001	458
1002	80
1003	49
1004	174
1005	998
1006	578
1007	697
1008	312
1009	478
1010	706
1011	251
1012	185
1013	670
1014	756
1015	978
1016	185
1017	346
1018	196
1019	85
1020	308
1021	731
1022	782
1023	387
1024	362
1025	723
1026	559
1027	423
1028	669
1029	210
1030	435
1031	408
1032	733
1033	811
1034	444
1035	119
1036	856
1037	135
1038	528
1039	642
1040	794
1041	523
1042	905
1043	742
1044	925
1045	486
1046	62
1047	179
1048	89
1049	146
1050	217
1051	986
1052	843
1053	246
1054	108
1055	152
1056	748
1057	81
1058	633
1059	638
1060	394
1061	473
1062	570
1063	803
1064	950
1065	283
1066	332
1067	504
1068	305
1069	59
1070	21
1071	175
1072	162
1073	522
1074	250
1075	480
1076	301
1077	972
1078	996
1079	261
1080	605
1081	401
1082	447
1083	976
1084	328
1085	556
1086	846
1087	756
1088	858
1089	224
1090	16
1091	27
1092	349
1093	195
1094	771
1095	525
1096	896
1097	62
1098	556
1099	92
1100	258
1101	817
1102	502
1103	134
1104	902
1105	446
1106	476
1107	733
1108	859
1109	409
1110	158
1111	721
1112	230
1113	622
1114	276
1115	811
1116	985
1117	703
1118	574
1119	253
1120	502
1121	295
1122	36
1123	917
1124	574
1125	554
1126	363
1127	310
1128	373
1129	45
1130	221
1131	820
1132	61
1133	648
1134	280
1135	868
1136	678
1137	379
1138	749
1139	116
1140	68
1141	935
1142	83
1143	349
1144	357
1145	942
1146	927
1147	761
1148	756
1149	420
1150	742
1151	776
1152	483
1153	96
1154	539
1155	147
1156	15
1157	447
1158	658
1159	997
1160	765
1161	173
1162	61
1163	828
1164	45
1165	786
1166	61
1167	332
1168	833
1169	308
1170	550
1171	135
1172	479
1173	285
1174	614
1175	390
1176	898
1177	738
1178	834
1179	163
1180	422
1181	765
1182	441
1183	819
1184	330
1185	166
1186	250
1187	614
1188	49
1189	607
1190	775
1191	793
1192	671
1193	432
1194	895
1195	181
1196	637
1197	775
1198	177
1199	730
1200	644
1201	979
1202	721
1203	468
1204	457
1205	997
1206	155
1207	305
1208	257
1209	937
1210	700
1211	845
1212	175
1213	387
1214	35
1215	356
1216	791
1217	312
1218	280
1219	895
1220	516
1221	3
1222	851
1223	619
1224	648
1225	263
1226	653
1227	404
1228	311
1229	350
1230	41
1231	502
1232	38
1233	356
1234	11
1235	392
1236	405
1237	198
1238	767
1239	47
1240	321
1241	498
1242	407
1243	708
1244	446
1245	472
1246	580
1247	354
1248	354
1249	339
1250	521
1251	679
1252	870
1253	697
1254	578
1255	295
1256	550
1257	632
1258	312
1259	657
1260	853
1261	904
1262	516
1263	385
1264	309
1265	283
1266	944
1267	752
1268	107
1269	723
1270	487
1271	173
1272	240
1273	444
1274	469
1275	38
1276	780
1277	367
1278	68
1279	839
1280	862
1281	999
1282	529
1283	910
1284	885
1285	318
1286	700
1287	177
1288	922
1289	464
1290	155
1291	697
1292	743
1293	675
1294	23
1295	399
1296	175
1297	995
1298	888
1299	226
1300	51
1301	802
1302	313
1303	54
1304	286
1305	549
1306	231
1307	749
1308	377
1309	544
1310	10
1311	908
1312	399
1313	341
1314	793
1315	970
1316	909
1317	181
1318	783
1319	453
1320	372
1321	247
1322	113
1323	372
1324	881
1325	147
1326	923
1327	681
1328	381
1329	28
1330	143
1331	4
1332	646
1333	746
1334	884
1335	395
1336	711
1337	817
1338	489
1339	227
1340	988
1341	309
1342	365
1343	227
1344	125
1345	943
1346	812
1347	465
1348	736
1349	606
1350	781
1351	280
1352	744
1353	707
1354	700
1355	101
1356	367
1357	952
1358	683
1359	569
1360	425
1361	70
1362	97
1363	177
1364	529
1365	554
1366	695
1367	291
1368	335
1369	502
1370	65
1371	104
1372	31
1373	962
1374	147
1375	347
1376	672
1377	902
1378	818
1379	241
1380	833
1381	970
1382	163
1383	980
1384	914
1385	36
1386	116
1387	274
1388	699
1389	347
1390	653
1391	96
1392	786
1393	107
1394	403
1395	68
1396	975
1397	204
1398	827
1399	989
1400	647
1401	976
1402	593
1403	920
1404	198
1405	788
1406	768
1407	266
1408	995
1409	361
1410	56
1411	668
1412	216
1413	852
1414	761
1415	35
1416	54
1417	498
1418	225
1419	602
1420	679
1421	868
1422	719
1423	296
1424	11
1425	165
1426	778
1427	980
1428	925
1429	845
1430	493
1431	354
1432	488
1433	338
1434	883
1435	76
1436	523
1437	168
1438	165
1439	683
1440	499
1441	216
1442	374
1443	25
1444	2
1445	388
1446	527
1447	944
1448	932
1449	350
1450	875
1451	567
1452	13
1453	954
1454	425
1455	426
1456	414
1457	12
1458	874
1459	766
1460	890
1461	834
1462	95
1463	425
1464	440
1465	729
1466	567
1467	958
1468	840
1469	455
1470	841
1471	839
1472	780
1473	107
1474	498
1475	336
1476	828
1477	775
1478	516
1479	745
1480	41
1481	945
1482	256
1483	937
1484	720
1485	979
1486	888
1487	618
1488	65
1489	48
1490	475
1491	84
1492	687
1493	580
1494	80
1495	636
1496	843
1497	711
1498	930
1499	828
1500	72
1501	638
1502	19
1503	387
1504	141
1505	613
1506	241
1507	403
1508	692
1509	93
1510	289
1511	815
1512	595
1513	879
1514	498
1515	686
1516	254
1517	956
1518	476
1519	82
1520	619
1521	771
1522	445
1523	677
1524	141
1525	76
1526	642
1527	335
1528	291
1529	337
1530	912
1531	410
1532	57
1533	5
1534	366
1535	473
1536	597
1537	478
1538	654
1539	613
1540	140
1541	890
1542	628
1543	215
1544	689
1545	288
1546	274
1547	603
1548	558
1549	156
1550	604
1551	98
1552	978
1553	477
1554	85
1555	661
1556	177
1557	796
1558	396
1559	936
1560	683
1561	840
1562	557
1563	118
1564	402
1565	800
1566	440
1567	53
1568	653
1569	670
1570	953
1571	984
1572	156
1573	185
1574	151
1575	69
1576	240
1577	588
1578	832
1579	183
1580	923
1581	298
1582	398
1583	378
1584	426
1585	189
1586	930
1587	939
1588	417
1589	630
1590	33
1591	469
1592	818
1593	935
1594	771
1595	636
1596	585
1597	465
1598	509
1599	697
1600	808
1601	226
1602	697
1603	799
1604	716
1605	99
1606	992
1607	801
1608	833
1609	582
1610	168
1611	336
1612	456
1613	185
1614	139
1615	230
1616	317
1617	438
1618	860
1619	739
1620	576
1621	67
1622	516
1623	392
1624	635
1625	430
1626	404
1627	724
1628	26
1629	84
1630	159
1631	153
1632	505
1633	963
1634	481
1635	994
1636	427
1637	773
1638	500
1639	454
1640	847
1641	351
1642	271
1643	765
1644	99
1645	268
1646	48
1647	11
1648	142
1649	570
1650	821
1651	271
1652	117
1653	992
1654	966
1655	860
1656	446
1657	138
1658	463
1659	549
1660	436
1661	656
1662	300
1663	105
1664	982
1665	427
1666	569
1667	39
1668	729
1669	863
1670	254
1671	675
1672	256
1673	554
1674	779
1675	406
1676	915
1677	499
1678	801
1679	23
1680	355
1681	488
1682	78
1683	397
1684	434
1685	113
1686	297
1687	749
1688	735
1689	976
1690	892
1691	871
1692	809
1693	360
1694	885
1695	359
1696	921
1697	402
1698	627
1699	242
1700	957
1701	890
1702	989
1703	413
1704	722
1705	481
1706	736
1707	34
1708	852
1709	800
1710	745
1711	330
1712	246
1713	338
1714	993
1715	345
1716	538
1717	333
1718	737
1719	667
1720	931
1721	103
1722	186
1723	608
1724	231
1725	56
1726	605
1727	100
1728	510
1729	562
1730	614
1731	469
1732	44
1733	341
1734	980
1735	195
1736	128
1737	859
1738	271
1739	873
1740	967
1741	768
1742	721
1743	245
1744	849
1745	355
1746	35
1747	349
1748	6
1749	113
1750	765
1751	31
1752	313
1753	134
1754	2
1755	930
1756	794
1757	963
1758	203
1759	852
1760	60
1761	42
1762	62
1763	225
1764	85
1765	890
1766	310
1767	616
1768	819
1769	183
1770	433
1771	533
1772	523
1773	313
1774	931
1775	628
1776	781
1777	212
1778	855
1779	57
1780	238
1781	650
1782	349
1783	402
1784	852
1785	152
1786	358
1787	638
1788	653
1789	34
1790	276
1791	466
1792	254
1793	515
1794	709
1795	740
1796	590
1797	551
1798	437
1799	384
1800	360
1801	665
1802	202
1803	322
1804	189
1805	388
1806	369
1807	18
1808	835
1809	990
1810	176
1811	447
1812	73
1813	343
1814	982
1815	546
1816	200
1817	835
1818	538
1819	10
1820	259
1821	531
1822	14
1823	51
1824	935
1825	296
1826	241
1827	994
1828	182
1829	37
1830	225
1831	708
1832	943
1833	805
1834	385
1835	44
1836	396
1837	1
1838	235
1839	743
1840	937
1841	699
1842	897
1843	700
1844	383
1845	420
1846	324
1847	131
1848	504
1849	522
1850	56
1851	831
1852	638
1853	375
1854	719
1855	940
1856	385
1857	699
1858	927
1859	981
1860	117
1861	790
1862	830
1863	985
1864	288
1865	572
1866	347
1867	577
1868	215
1869	132
1870	399
1871	211
1872	836
1873	498
1874	315
1875	880
1876	175
1877	509
1878	232
1879	69
1880	936
1881	632
1882	772
1883	175
1884	820
1885	282
1886	587
1887	412
1888	802
1889	595
1890	626
1891	872
1892	914
1893	261
1894	925
1895	796
1896	353
1897	136
1898	335
1899	631
1900	626
1901	108
1902	181
1903	873
1904	157
1905	595
1906	663
1907	627
1908	513
1909	325
1910	815
1911	270
1912	685
1913	765
1914	911
1915	132
1916	79
1917	759
1918	244
1919	697
1920	286
1921	56
1922	157
1923	791
1924	986
1925	277
1926	699
1927	47
1928	946
1929	298
1930	68
1931	587
1932	252
1933	534
1934	370
1935	79
1936	464
1937	774
1938	434
1939	773
1940	547
1941	977
1942	773
1943	359
1944	337
1945	679
1946	179
1947	768
1948	332
1949	901
1950	87
1951	353
1952	562
1953	812
1954	812
1955	598
1956	469
1957	39
1958	755
1959	31
1960	501
1961	843
1962	489
1963	166
1964	334
1965	496
1966	957
1967	817
1968	258
1969	892
1970	324
1971	420
1972	594
1973	621
1974	788
1975	424
1976	440
1977	200
1978	65
1979	17
1980	685
1981	923
1982	468
1983	832
1984	782
1985	505
1986	149
1987	221
1988	553
1989	460
1990	816
1991	279
1992	634
1993	479
1994	184
1995	298
1996	471
1997	82
1998	540
1999	897
2000	910
2001	782
2002	272
2003	614
2004	677
2005	989
2006	550
2007	330
2008	462
2009	171
2010	823
2011	968
2012	215
2013	891
2014	920
2015	317
2016	118
2017	983
2018	841
2019	492
2020	968
2021	250
2022	804
2023	73
2024	953
2025	926
2026	123
2027	966
2028	914
2029	229
2030	886
2031	64
2032	150
2033	878
2034	886
2035	767
2036	155
2037	892
2038	108
2039	752
2040	246
2041	305
2042	834
2043	563
2044	326
2045	40
2046	806
2047	491
2048	871
2049	993
2050	11
2051	154
2052	946
2053	999
2054	171
2055	428
2056	187
2057	279
2058	491
2059	161
2060	577
2061	50
2062	984
2063	534
2064	766
2065	622
2066	747
2067	705
2068	700
2069	661
2070	898
2071	796
2072	588
2073	286
2074	994
2075	135
2076	498
2077	692
2078	391
2079	26
2080	731
2081	263
2082	49
2083	431
2084	233
2085	798
2086	682
2087	260
2088	565
2089	173
2090	680
2091	11
2092	30
2093	77
2094	280
2095	113
2096	814
2097	992
2098	519
2099	97
2100	848
2101	331
2102	955
2103	774
2104	665
2105	272
2106	318
2107	781
2108	157
2109	83
2110	27
2111	623
2112	559
2113	374
2114	515
2115	159
2116	241
2117	1000
2118	297
2119	229
2120	904
2121	79
2122	816
2123	702
2124	791
2125	332
2126	586
2127	231
2128	449
2129	355
2130	875
2131	255
2132	309
2133	638
2134	413
2135	739
2136	538
2137	400
2138	90
2139	651
2140	975
2141	473
2142	567
2143	622
2144	703
2145	857
2146	440
2147	398
2148	67
2149	607
2150	975
2151	31
2152	984
2153	203
2154	122
2155	937
2156	252
2157	553
2158	885
2159	882
2160	875
2161	672
2162	192
2163	254
2164	8
2165	699
2166	50
2167	78
2168	383
2169	994
2170	651
2171	465
2172	641
2173	600
2174	894
2175	727
2176	946
2177	663
2178	519
2179	518
2180	874
2181	722
2182	163
2183	99
2184	439
2185	957
2186	693
2187	982
2188	518
2189	61
2190	439
2191	981
2192	750
2193	554
2194	887
2195	929
2196	729
2197	31
2198	972
2199	24
2200	948
2201	905
2202	621
2203	298
2204	527
2205	309
2206	341
2207	693
2208	836
2209	236
2210	473
2211	665
2212	561
2213	76
2214	379
2215	685
2216	741
2217	143
2218	887
2219	473
2220	516
2221	11
2222	517
2223	806
2224	184
2225	967
2226	954
2227	522
2228	405
2229	392
2230	766
2231	562
2232	575
2233	778
2234	620
2235	860
2236	918
2237	619
2238	604
2239	588
2240	377
2241	202
2242	272
2243	585
2244	22
2245	768
2246	907
2247	820
2248	193
2249	575
2250	570
2251	619
2252	801
2253	390
2254	380
2255	434
2256	52
2257	480
2258	884
2259	677
2260	126
2261	554
2262	272
2263	533
2264	822
2265	658
2266	600
2267	826
2268	740
2269	364
2270	224
2271	677
2272	114
2273	263
2274	137
2275	379
2276	479
2277	447
2278	689
2279	446
2280	720
2281	306
2282	404
2283	228
2284	479
2285	422
2286	862
2287	229
2288	441
2289	636
2290	745
2291	217
2292	812
2293	419
2294	286
2295	333
2296	506
2297	367
2298	515
2299	420
2300	226
2301	670
2302	175
2303	991
2304	822
2305	398
2306	835
2307	415
2308	594
2309	459
2310	929
2311	590
2312	58
2313	860
2314	534
2315	820
2316	542
2317	865
2318	433
2319	433
2320	194
2321	30
2322	837
2323	360
2324	880
2325	987
2326	797
2327	218
2328	121
2329	532
2330	835
2331	219
2332	696
2333	283
2334	400
2335	543
2336	887
2337	945
2338	122
2339	319
2340	326
2341	485
2342	856
2343	706
2344	861
2345	705
2346	875
2347	526
2348	643
2349	973
2350	566
2351	898
2352	394
2353	447
2354	647
2355	575
2356	87
2357	204
2358	988
2359	498
2360	89
2361	680
2362	383
2363	395
2364	332
2365	806
2366	642
2367	721
2368	247
2369	149
2370	307
2371	331
2372	669
2373	637
2374	796
2375	915
2376	596
2377	363
2378	18
2379	322
2380	898
2381	275
2382	462
2383	169
2384	230
2385	791
2386	479
2387	260
2388	73
2389	220
2390	158
2391	469
2392	230
2393	250
2394	815
2395	460
2396	859
2397	379
2398	62
2399	981
2400	326
2401	643
2402	73
2403	428
2404	346
2405	706
2406	187
2407	392
2408	178
2409	110
2410	402
2411	297
2412	857
2413	146
2414	69
2415	117
2416	125
2417	612
2418	590
2419	521
2420	412
2421	5
2422	516
2423	414
2424	470
2425	546
2426	760
2427	139
2428	920
2429	631
2430	430
2431	652
2432	169
2433	531
2434	929
2435	444
2436	780
2437	835
2438	137
2439	649
2440	271
2441	318
2442	737
2443	761
2444	3
2445	374
2446	719
2447	579
2448	333
2449	752
2450	698
2451	172
2452	26
2453	915
2454	870
2455	890
2456	154
2457	156
2458	839
2459	159
2460	57
2461	763
2462	43
2463	922
2464	438
2465	563
2466	170
2467	983
2468	172
2469	79
2470	719
2471	383
2472	599
2473	502
2474	365
2475	487
2476	172
2477	543
2478	414
2479	654
2480	839
2481	261
2482	325
2483	985
2484	506
2485	277
2486	442
2487	73
2488	547
2489	802
2490	974
2491	669
2492	611
2493	18
2494	551
2495	260
2496	899
2497	301
2498	466
2499	498
2500	229
2501	947
2502	675
2503	268
2504	647
2505	569
2506	489
2507	691
2508	897
2509	956
2510	164
2511	442
2512	427
2513	390
2514	331
2515	678
2516	973
2517	554
2518	858
2519	240
2520	981
2521	731
2522	540
2523	620
2524	323
2525	422
2526	571
2527	727
2528	550
2529	856
2530	898
2531	971
2532	805
2533	359
2534	655
2535	295
2536	268
2537	243
2538	856
2539	299
2540	551
2541	329
2542	506
2543	623
2544	220
2545	862
2546	861
2547	6
2548	398
2549	411
2550	581
2551	895
2552	785
2553	65
2554	408
2555	603
2556	436
2557	301
2558	503
2559	691
2560	435
2561	693
2562	224
2563	67
2564	415
2565	335
2566	520
2567	755
2568	793
2569	590
2570	109
2571	451
2572	26
2573	991
2574	214
2575	274
2576	311
2577	257
2578	554
2579	893
2580	841
2581	904
2582	653
2583	809
2584	841
2585	540
2586	384
2587	151
2588	114
2589	180
2590	261
2591	834
2592	641
2593	204
2594	69
2595	49
2596	303
2597	50
2598	501
2599	339
2600	592
2601	2
2602	554
2603	230
2604	885
2605	451
2606	603
2607	59
2608	560
2609	657
2610	274
2611	613
2612	345
2613	139
2614	482
2615	646
2616	552
2617	337
2618	738
2619	551
2620	861
2621	112
2622	598
2623	426
2624	848
2625	884
2626	179
2627	911
2628	242
2629	889
2630	67
2631	398
2632	766
2633	740
2634	770
2635	932
2636	386
2637	549
2638	149
2639	429
2640	748
2641	509
2642	11
2643	448
2644	916
2645	746
2646	425
2647	198
2648	207
2649	85
2650	446
2651	284
2652	21
2653	717
2654	625
2655	435
2656	974
2657	134
2658	84
2659	723
2660	754
2661	816
2662	196
2663	751
2664	700
2665	273
2666	799
2667	924
2668	861
2669	789
2670	494
2671	319
2672	74
2673	523
2674	267
2675	381
2676	8
2677	831
2678	510
2679	416
2680	600
2681	901
2682	580
2683	174
2684	960
2685	61
2686	27
2687	264
2688	144
2689	218
2690	398
2691	245
2692	152
2693	721
2694	486
2695	485
2696	702
2697	246
2698	22
2699	772
2700	539
2701	608
2702	810
2703	758
2704	581
2705	787
2706	287
2707	220
2708	432
2709	159
2710	707
2711	45
2712	949
2713	987
2714	851
2715	324
2716	877
2717	356
2718	712
2719	758
2720	654
2721	643
2722	401
2723	91
2724	441
2725	446
2726	834
2727	765
2728	813
2729	945
2730	278
2731	708
2732	132
2733	525
2734	489
2735	222
2736	109
2737	318
2738	77
2739	887
2740	377
2741	544
2742	719
2743	4
2744	751
2745	183
2746	286
2747	936
2748	6
2749	884
2750	724
2751	91
2752	712
2753	300
2754	326
2755	167
2756	365
2757	443
2758	910
2759	312
2760	608
2761	293
2762	730
2763	434
2764	761
2765	188
2766	380
2767	914
2768	704
2769	135
2770	256
2771	435
2772	770
2773	717
2774	300
2775	74
2776	514
2777	748
2778	445
2779	237
2780	865
2781	912
2782	352
2783	234
2784	313
2785	562
2786	121
2787	608
2788	583
2789	302
2790	817
2791	642
2792	884
2793	782
2794	66
2795	93
2796	562
2797	336
2798	783
2799	989
2800	916
2801	761
2802	1000
2803	564
2804	319
2805	607
2806	732
2807	132
2808	860
2809	750
2810	792
2811	729
2812	128
2813	295
2814	10
2815	278
2816	816
2817	669
2818	391
2819	710
2820	322
2821	418
2822	582
2823	28
2824	615
2825	654
2826	622
2827	428
2828	102
2829	73
2830	225
2831	328
2832	111
2833	278
2834	755
2835	530
2836	732
2837	513
2838	896
2839	217
2840	955
2841	442
2842	152
2843	442
2844	361
2845	418
2846	9
2847	410
2848	6
2849	85
2850	782
2851	132
2852	854
2853	629
2854	107
2855	110
2856	557
2857	806
2858	701
2859	117
2860	398
2861	21
2862	750
2863	687
2864	891
2865	355
2866	503
2867	587
2868	659
2869	552
2870	972
2871	862
2872	603
2873	916
2874	942
2875	545
2876	349
2877	726
2878	721
2879	800
2880	643
2881	767
2882	613
2883	44
2884	604
2885	967
2886	638
2887	755
2888	191
2889	125
2890	673
2891	552
2892	623
2893	968
2894	794
2895	99
2896	157
2897	968
2898	240
2899	13
2900	596
2901	141
2902	552
2903	22
2904	541
2905	773
2906	403
2907	858
2908	119
2909	665
2910	669
2911	956
2912	545
2913	985
2914	672
2915	6
2916	276
2917	678
2918	105
2919	403
2920	635
2921	604
2922	648
2923	448
2924	589
2925	835
2926	967
2927	910
2928	812
2929	967
2930	343
2931	261
2932	644
2933	902
2934	305
2935	960
2936	68
2937	740
2938	369
2939	632
2940	30
2941	724
2942	351
2943	29
2944	882
2945	544
2946	4
2947	370
2948	30
2949	137
2950	300
2951	404
2952	153
2953	103
2954	357
2955	377
2956	126
2957	719
2958	630
2959	695
2960	660
2961	390
2962	35
2963	108
2964	516
2965	185
2966	150
2967	606
2968	462
2969	584
2970	187
2971	699
2972	678
2973	724
2974	858
2975	144
2976	198
2977	582
2978	589
2979	908
2980	99
2981	581
2982	106
2983	301
2984	222
2985	711
2986	760
2987	44
2988	902
2989	628
2990	375
2991	991
2992	294
2993	188
2994	343
2995	767
2996	39
2997	162
2998	35
